title,subTitle,totalScore,categoryName,address,locatedIn,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
"Panasonic TV & Oven, Refrigerator, Washing Machine Repair & Services Center",,3.5,Television repair service,,,,panasonic.com,,,,,323,ChIJu5MTYrc9rjsR66KSIND5Qn8,"https://www.google.com/maps/place/Panasonic+TV+%26+Oven,+Refrigerator,+Washing+Machine+Repair+%26+Services+Center/@12.9538477,77.3507442,10z/data=!3m1!4b1!4m5!3m4!1s0x3bae3db7621393bb:0x7f42f9d02092a2eb!8m2!3d12.98997!4d77.5477255?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.98997,""lng"":77.5477255}",2021-02-08T15:57:02.827Z,,,15,15,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cool Line,,5,Air conditioning store,"14/A Sri Subramanya Nilayam, 10th Cross, Golden Street, Varanasi Main Rd, Akshaya Nagar 1st Block, Ramamurthy Nagar, Bengaluru, Karnataka 560016",,,coolline.in,094482 79393,,,,314,ChIJIdotdO8QrjsRJgH5lWcpUPc,"https://www.google.com/maps/place/Cool+Line/@13.0291553,77.6761523,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae10ef742dda21:0xf750296795f90126!8m2!3d13.0291554!4d77.6849071?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0291554,""lng"":77.6849071}",2021-02-08T15:57:07.422Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Arun Cooling System,,4.3,Electronics store,"28, B Cross Road, Anglo Indian Quaters, Yellagondanpalya, Victoria Layout, Bengaluru, Karnataka 560047",,"XJ77+5H Bengaluru, Karnataka",,,,,,315,ChIJsbtuUCkUrjsRBKhEYfMlLTs,"https://www.google.com/maps/place/Arun+Cooling+System/@12.9629368,77.6117854,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1429506ebbb1:0x3b2d25f36144a804!8m2!3d12.9629368!4d77.6139741?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9629368,""lng"":77.6139741}",2021-02-08T15:57:09.742Z,,,50,50,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cool Track,,4,Car repair and maintenance,"24, Near Ashoknagar Police Station, Austin Town, Linden St, Yellagondanpalya, Bengaluru, Karnataka 560047",,"XJ77+62 Bengaluru, Karnataka",,080 2554 5299,,,,313,ChIJn-Yp7isUrjsRYoMB_lDzUcM,"https://www.google.com/maps/place/Cool+Track/@12.963115,77.6104053,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae142bee29e69f:0xc351f350fe018362!8m2!3d12.963115!4d77.612594?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.963115,""lng"":77.612594}",2021-02-08T15:57:14.459Z,,,6,6,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Voltas Brand Store - PEAK SYSTEMS REFRIGERATION PVT LIMITED,,3.1,Electronics store,"Cambridge Rd, Jeevan Kendra Layout, Halasuru, Karnataka 560008",,"XJ9H+W9 Halasuru, Karnataka",myvoltas.com,080 2557 9661,,,,309,ChIJE8e6iZ8WrjsRbRGvMUTlqG8,"https://www.google.com/maps/place/Voltas+Brand+Store+-+PEAK+SYSTEMS+REFRIGERATION+PVT+LIMITED/@12.969798,77.6263003,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae169f89bac713:0x6fa8e54431af116d!8m2!3d12.969798!4d77.628489?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.969798,""lng"":77.628489}",2021-02-08T15:57:16.474Z,,,11,11,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
SAMSUNG Microwave Oven Service Repair Center Banglore,,,Microwave oven repair service,"Karnataka, Dodakattappa, Halasuru, Karnataka 560008",,"XJHG+47 Halasuru, Karnataka",godrej.com,,1,,,317,ChIJUSVUCP8XrjsRbEuk-kiMz_4,"https://www.google.com/maps/place/SAMSUNG+Microwave+Oven+Service+Repair+Center+Banglore/@12.9778701,77.6235008,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17ff08542551:0xfecf8c48faa44b6c!8m2!3d12.9778701!4d77.6256895?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9778701,""lng"":77.6256895}",2021-02-08T15:57:02.416Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Voltas Dealers in Bangalore,,3,Electronics store,"32, Bangalore East West North South, M=9343739890, Bengaluru, Karnataka",,"XJG7+9H Bengaluru, Karnataka",,,,,,308,ChIJuQ1PL4QWrjsRf8crIxpXxqk,"https://www.google.com/maps/place/Voltas+Dealers+in+Bangalore/@12.9759378,77.6117193,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16842f4f0db9:0xa9c6571a232bc77f!8m2!3d12.9759378!4d77.613908?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9759378,""lng"":77.613908}",2021-02-08T15:57:20.790Z,,,3,3,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Vinod Car Ac,,5,,"No.81, 7th Main Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",,"2J8V+F5 Bengaluru, Karnataka",,,,,,307,ChIJ_zFUbSgXrjsRRQALcvZ92Nw,"https://www.google.com/maps/place/Vinod+Car+Ac/@13.0161653,77.6406976,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17286d5431ff:0xdcd87df6720b0045!8m2!3d13.0161653!4d77.6428863?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0161653,""lng"":77.6428863}",2021-02-08T15:57:26.280Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Carrier Refrigeration,,2.5,Manufacturer,"301, Sunrise Chamber, 3rd Floor, No-22, Ulsoor Road, Ulsoor Road, Bengaluru, Karnataka 560066",,,carrier.com,080 4111 4747,1,,,311,ChIJKdWi9oQWrjsRRKEcEdUIBiA,"https://www.google.com/maps/place/Carrier+Refrigeration/@12.9758137,77.6142722,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1684f6a2d529:0x200608d5111ca144!8m2!3d12.9758137!4d77.6164609?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9758137,""lng"":77.6164609}",2021-02-08T15:57:27.822Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
FixMyKars,,4.3,Car Service Station,"ARR building, 100/1, 11th cross, Horamavu Main Rd, Munireddy Layout, Bengaluru, Karnataka 560043",,"2MF5+59 Bengaluru, Karnataka",fixmykars.com,070900 09537,,,,304,ChIJC_5Ew9MQrjsRxpRBvXQFgzM,"https://www.google.com/maps/place/FixMyKars/@13.0229394,77.6561976,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae10d3c344fe0b:0x33830574bd4194c6!8m2!3d13.0229394!4d77.6583863?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0229394,""lng"":77.6583863}",2021-02-08T15:57:36.227Z,,,324,324,"[""https://lh5.googleusercontent.com/p/AF1QipOvzOX7OyXbkS1HfkSAiaPRiHLUlMm6ZFSgku_x=w1920-h1080-k-no""]"
Air Control Systems,,4,Electronics store,"No: 35 1st Main 1st Cross Road, H.A.L Post Vimanapura, Jyothi Nagar, Bengaluru, Karnataka 560017",,"XM88+HW Bengaluru, Karnataka",,093419 64463,,,,294,ChIJmSxZDOMTrjsRQ-fW29O7Ob0,"https://www.google.com/maps/place/Air+Control+Systems/@12.966464,77.6651713,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13e30c592c99:0xbd39bbd3dbd6e743!8m2!3d12.966464!4d77.66736?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.966464,""lng"":77.66736}",2021-02-08T15:57:38.754Z,,,6,6,"[""https://lh5.googleusercontent.com/p/AF1QipPwHiglFXgUcVuP4YaRzxar3EkQ_9eNFs-ibH2p=w1920-h1080-k-no""]"
Voltas Air Conditioner Service Center in Maruthi Sevanagar,,5,Air conditioning store,"S.Kumar Layout, Nagayana Palya, Maruthi Sevanagar, Bengaluru, Karnataka 560033",,"2J2Q+M9 Bengaluru, Karnataka",myvoltas.com,,,,,292,ChIJD4lljhMXrjsRnVrFoSf2NEY,"https://www.google.com/maps/place/Voltas+Air+Conditioner+Service+Center+in+Maruthi+Sevanagar/@13.0017343,77.636276,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17138e65890f:0x4634f627a1c55a9d!8m2!3d13.0017343!4d77.6384647?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0017343,""lng"":77.6384647}",2021-02-08T15:57:42.511Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Whirlpool refrigerator service center in Srinivaspura,,,Refrigerator repair service,"BGS Rd, Srinivaspura, Bengaluru, Karnataka 560060",,"WF2X+M3 Bengaluru, Karnataka",whirlpoolindia.com,,,,,296,ChIJyzgxaB0_rjsRgOeFZZz0g_w,"https://www.google.com/maps/place/Whirlpool+refrigerator+service+center+in+Srinivaspura/@12.9016267,77.4954943,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3f1d683138cb:0xfc83f49c6585e780!8m2!3d12.9016267!4d77.497683?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9016267,""lng"":77.497683}",2021-02-08T15:57:32.981Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
HVAC Systems Private Limited,,4,Air conditioning contractor,"No. 145, 1st B Cross Rd, Stage 2, Domlur, Bengaluru, Karnataka 560017",,"XJ7Q+GG Bengaluru, Karnataka",hvac-systems.com,070228 88504,,,,287,ChIJQUqDfRsUrjsR2ER9DByNewo,"https://www.google.com/maps/place/HVAC+Systems+Private+Limited/@12.9637722,77.6366292,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae141b7d834a41:0xa7b8d1c0c7d44d8!8m2!3d12.9637722!4d77.6388179?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9637722,""lng"":77.6388179}",2021-02-08T15:57:48.307Z,,,17,17,"[""https://lh5.googleusercontent.com/p/AF1QipPTzYi3t1btry4m429r-CG18jQGMWhcjYbSIBYF=w1920-h1080-k-no""]"
"Voltas Air Conditioner Service Center in Sevanagar,",,1,Air conditioning store,"13, 5th Cross Rd, Jaibharath Nagar, Jayabharathi Nagar, Maruthi Sevanagar, Bengaluru, Karnataka 560033",,"2J3H+4W Bengaluru, Karnataka",myvoltas.com,,,,,295,ChIJU16wsIQXrjsRjQA84TrRDnQ,"https://www.google.com/maps/place/Voltas+Air+Conditioner+Service+Center+in+Sevanagar,/@13.0027637,77.6276765,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1784b0b05e53:0x740ed13ae13c008d!8m2!3d13.0027637!4d77.6298652?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0027637,""lng"":77.6298652}",2021-02-08T15:57:49.015Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LocalRamu,,3.3,Appliance repair service,"LocalRamu #188, Janardhan tower, 1st Floor Agara village HSR Sectore 1, Bengaluru, Karnataka 560102",,"WJFX+G3 Bengaluru, Karnataka",localramu.com,076764 07640,,,,298,ChIJ8Vd2UocUrjsRUX4GOiWaLCI,"https://www.google.com/maps/place/LocalRamu/@12.9238201,77.6454478,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1487527657f1:0x222c9a253a067e51!8m2!3d12.9238353!4d77.6476338?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9238353,""lng"":77.6476338}",2021-02-08T15:57:51.186Z,,,"1,013",1013,"[""https://lh5.googleusercontent.com/p/AF1QipNpMb2mWTmMN-uPbcOvAPFZv_GSCMAe23YZ7WCg=w1920-h1080-k-no""]"
Air Conditioner Service Center in Chikkabellandur,,,Air conditioning store,"Carmelaram, Janatha Colony, Chikkabellandur, Bengaluru, Karnataka 560035",,"WP52+F8 Bengaluru, Karnataka",mylloyd.com,,,,,299,ChIJVdHlqlcTrjsR22u8LKRCP9w,"https://www.google.com/maps/place/Air+Conditioner+Service+Center+in+Chikkabellandur/@12.9087058,77.6986622,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1357aae5d155:0xdc3f42a42cbc6bdb!8m2!3d12.9087058!4d77.7008509?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9087058,""lng"":77.7008509}",2021-02-08T15:57:36.586Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Whirlpool microwave service center in RR Nagar,,,Washer & dryer repair service,"4-72/5, Pattanagere, RR Nagar, Bengaluru, Karnataka 560098",,"WG96+FC Bengaluru, Karnataka",whirlpoolindia.com,,,,,293,ChIJvxnTQr4_rjsRv0AK1AcJltE,"https://www.google.com/maps/place/Whirlpool+microwave+service+center+in+RR+Nagar/@12.9186837,77.5088727,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3fbe42d319bf:0xd1960907d40a40bf!8m2!3d12.9186837!4d77.5110614?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9186837,""lng"":77.5110614}",2021-02-08T15:57:44.023Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
LG Washing Machine & Refrigerator & Ac Service Center,,1,Microwave oven repair service,"Swami Vivekanandanagar, Sulikunte, Bengaluru, Karnataka 560099",,"VPMP+X3 Bengaluru, Karnataka",lg.com,,,,,268,ChIJEbbHZugTrjsRLQrb93woQAI,"https://www.google.com/maps/place/LG+Washing+Machine+%26+Refrigerator+%26+Ac+Service+Center/@12.8849102,77.7330048,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13e866c7b611:0x240287cf7db0a2d!8m2!3d12.8849102!4d77.7351935?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.8849102,""lng"":77.7351935}",2021-02-08T15:58:07.722Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipMjGGOLq06OiddJyAreCh6gKVyYngcInLXXhTHO=w1920-h1080-k-no""]"
National Electric & Refrigeration Co,,4.3,Air conditioning store,"#265, K, Kamaraj Rd, Bengaluru, Karnataka 560042",,"XJM6+88 Bengaluru, Karnataka",nerc.in,080 2554 7961,,,,270,ChIJbY1x0okWrjsRuIAbq9gbyZY,"https://www.google.com/maps/place/National+Electric+%26+Refrigeration+Co/@12.983251,77.6086109,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1689d2718d6d:0x96c91bd8ab1b80b8!8m2!3d12.983251!4d77.6107996?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.983251,""lng"":77.6107996}",2021-02-08T15:58:10.394Z,,,39,39,"[""https://lh5.googleusercontent.com/p/AF1QipPYDIzlF1eRVPfP8gnh5bKXvI0So-YOYJW9zWKR=w1920-h1080-k-no""]"
COOLTECH AIRCON SOLUTIONS PVT LTD,,5,Air conditioning contractor,"3201, 6th Cross Rd, C Block, Gayatrinagar, Gayathri Nagar, Bengaluru, Karnataka 560021",,"XHX5+GW Bengaluru, Karnataka",,080 2352 8444,,,,265,ChIJW4B_KO89rjsRINyGs_3vcxk,"https://www.google.com/maps/place/COOLTECH+AIRCON+SOLUTIONS+PVT+LTD/@12.9988265,77.5575785,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3def287f805b:0x1973effdb386dc20!8m2!3d12.9988265!4d77.5597672?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9988265,""lng"":77.5597672}",2021-02-08T15:58:12.237Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Godrej Service Center In Bangalore,,3,Washer & dryer repair service,"9/1, Cox Town, Bengaluru, Karnataka 560005",,"XJWC+C4 Bengaluru, Karnataka",godrej.com,,,,,261,ChIJg-Bl1CQXrjsR0JmE_0G1jM4,"https://www.google.com/maps/place/Godrej+Service+Center+In+Bangalore/@12.996119,77.6180833,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1724d465e083:0xce8cb541ff8499d0!8m2!3d12.996119!4d77.620272?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.996119,""lng"":77.620272}",2021-02-08T15:58:15.082Z,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
AC and Washing Maching Repair Service,,5,Washer & dryer repair service,,,,business.site,,1,,,262,ChIJ0YzWic8VrjsRNm4jA30QSG0,"https://www.google.com/maps/place/AC+and+Washing+Maching+Repair+Service/@12.9538477,77.3507442,10z/data=!3m1!4b1!4m5!3m4!1s0x3bae15cf89d68cd1:0x6d48107d03236e36!8m2!3d12.9539974!4d77.6309395?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.9539974,""lng"":77.6309395}",2021-02-08T15:58:15.295Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipPOYDHoQEaZr-EP7JYTXPqJY2290KkUNJq4pTfn=w1920-h1080-k-no""]"
Royal Air Conditioning And Services,,3,Air conditioning contractor,"#9, 2nd cross conservency road,, Azad nagar near kudure park Bangalore, Bengaluru, Karnataka 560018",,"XH54+7G Bengaluru, Karnataka",,099453 17151,,,,274,ChIJu_b8igM-rjsR_4UFeW9m7zU,"https://www.google.com/maps/place/Royal+Air+Conditioning+And+Services/@12.958147,77.5541853,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e038afcf6bb:0x35ef666f790585ff!8m2!3d12.958147!4d77.556374?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9767018,77.5189972,12z?hl=en",AC Repair in Bangalore,"{""lat"":12.958147,""lng"":77.556374}",2021-02-08T15:58:18.959Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipOr_Tl801H9vXQCcuh80Of8fi6vZFLH5PW4Ba7i=w1920-h1080-k-no""]"
Car Ac Dealers,,,Air conditioning contractor,"No.38, 2, Markham Rd, Ashok Nagar, Bengaluru, Karnataka 560025",,"XJ95+JV Bengaluru, Karnataka",,,,,,283,ChIJ_zjBFIAWrjsRSqwp3xnG1pc,"https://www.google.com/maps/place/Car+Ac+Dealers/@12.9690601,77.6074442,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae168014c138ff:0x97d6c619df29ac4a!8m2!3d12.9690601!4d77.6096329?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9690601,""lng"":77.6096329}",2021-02-08T15:58:07.043Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Refrigeration Sales Corporation,,4.5,Refrigerator store,"78, Veerapillai Street, Opposite Sunder Motor Driving Schoo, Veerapillai Street, Bengaluru, Karnataka 560042",,"XJM6+3M Bengaluru, Karnataka",,080 2530 3141,,,,250,ChIJSym0vYkWrjsRPfku-IfBb0Y,"https://www.google.com/maps/place/Refrigeration+Sales+Corporation/@12.982733,77.6095443,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1689bdb4294b:0x466fc187f82ef93d!8m2!3d12.982733!4d77.611733?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.982733,""lng"":77.611733}",2021-02-08T15:58:26.381Z,,,6,6,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Bro4u,,3.3,Corporate office,"No 28, 3rd Floor, 19th Main Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010",,"XHW2+WC Bengaluru, Karnataka",bro4u.com,,,,,247,ChIJOcqYRywRrjsRp1rXp7jiUSU,"https://www.google.com/maps/place/Bro4u/@12.9973342,77.5488926,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae112c4798ca39:0x2551e2b8a7d75aa7!8m2!3d12.9973342!4d77.5510813?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9973342,""lng"":77.5510813}",2021-02-08T15:58:32.843Z,,,"1,608",1608,"[""https://lh5.googleusercontent.com/p/AF1QipMMnJzzKQxgISU1tzzjuj79fMhC1NGnBphzivE1=w1920-h1080-k-no""]"
Air cooler service,,5,Air compressor repair service,"Austin Town, Neelasandra, Bengaluru, Karnataka 560047",,"XJ58+G9 Bengaluru, Karnataka",,,,,,242,ChIJQfD4rmcVrjsRqdgd-_WFIUw,"https://www.google.com/maps/place/Air+cooler+service/@12.9587681,77.6138059,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1567aef8f041:0x4c2185f5fb1dd8a9!8m2!3d12.9587681!4d77.6159946?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9587681,""lng"":77.6159946}",2021-02-08T15:58:37.007Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipP5jrFAZetjiY4NfB_MP96AYCwA07euVlk5eHfp=w1920-h1080-k-no""]"
AYON SYSTEMS- Airconditioning sales and service,,,Air conditioning system supplier,"1st, No.43, ITC colony, main, 3rd cross, Jeevanahalli, Cox Town, Bengaluru, Karnataka 560005",,"XJXH+FW Bengaluru, Karnataka",ayonsystems.in,,,,,246,ChIJL3rrwZ4XrjsRbEaPDcK2S1w,"https://www.google.com/maps/place/AYON+SYSTEMS-+Airconditioning+sales+and+service/@12.9987218,77.6275687,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae179ec1eb7a2f:0x5c4bb6c20d8f466c!8m2!3d12.9987218!4d77.6297574?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9715134,76.7534638,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9987218,""lng"":77.6297574}",2021-02-08T15:58:28.941Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMaFUpRyGk1A4rRlqsUkRptyTKHAX5__3qZZWcw=w1920-h1080-k-no""]"
HM AC Care,,4.3,Mechanic,"354/6 opp. country club ORR, Bellandur, Bengaluru, Karnataka 560103",,"WMJP+QP Bengaluru, Karnataka",,088849 69628,,,,239,ChIJw-02CqYTrjsRcMG2cG9hYa0,"https://www.google.com/maps/place/HM+AC+Care/@12.931904,77.6846323,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13a60a36edc3:0xad61616f70b6c170!8m2!3d12.931904!4d77.686821?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.4705359,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.931904,""lng"":77.686821}",2021-02-08T15:58:46.513Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipOb22GDKpkwFVOLHKTk5HCZZV3b5iL6iSfFu9RM=w1920-h1080-k-no""]"
One Step Cool AC Repair & Services,,,Air conditioning repair service,"No.2 22nd cross near chowdeshwari temple bus stop Jp park, Mathikere, Yeswanthpur, Bengaluru, Karnataka 560022",,"2GHQ+6X Bengaluru, Karnataka",business.site,,,,,233,ChIJuSL-rc09rjsRaIzlWz5kX1k,"https://www.google.com/maps/place/One+Step+Cool+AC+Repair+%26+Services/@13.0280939,77.5378033,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dcdadfe22b9:0x595f643e5be58c68!8m2!3d13.0280939!4d77.539992?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.4705359,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.0280939,""lng"":77.539992}",2021-02-08T15:58:37.234Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipOjfMsDz_m-g-1IkrxFXkn-u9lXofcieELJAhyT=w1920-h1080-k-no""]"
"HomeTriangle - Pest Control, Painting, Cleaning and Renovation",,2.9,House cleaning service,,,,hometriangle.com,076760 00100,,,,232,ChIJ7ZabYtMWrjsRUW1XAxfMnTE,"https://www.google.com/maps/place/HomeTriangle+-+Pest+Control,+Painting,+Cleaning+and+Renovation/@12.9653481,77.6528375,12z/data=!3m1!4b1!4m5!3m4!1s0x3bae16d3629b96ed:0x319dcc1703576d51!8m2!3d13.0093389!4d77.6520205?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9622985,77.4705359,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.0093389,""lng"":77.6520205}",2021-02-08T15:58:54.561Z,,,82,82,"[""https://lh5.googleusercontent.com/p/AF1QipN-ppkO_0GpRpodNn7lsF95yzzHDjsLXnYpsbv-=w1920-h1080-k-no""]"
Sri Venkateshwara Car A/c,,4.4,Car Service Station,"Shop No:#1760, Opposite Navarang Talkies, Dr Rajkumar Rd, next to BSNL Office, Rajajinagar, Bengaluru, Karnataka 560010",,"XHX3+29 Bengaluru, Karnataka",,098452 29323,,,,221,ChIJdbM3no89rjsRYcWaLQPu-A8,"https://www.google.com/maps/place/Sri+Venkateshwara+Car+A%2Fc/@12.9975955,77.5512553,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d8f9e37b375:0xff8ee032d9ac561!8m2!3d12.9975955!4d77.553444?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9741782,77.4708803,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.9975955,""lng"":77.553444}",2021-02-08T15:58:59.274Z,,,92,92,"[""https://lh5.googleusercontent.com/p/AF1QipNWrSJbWrvXB7RbJPrhDVjbrSWYArMD2ew9r9KS=w1920-h1080-k-no""]"
