title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Acer Mall - Exclusive Store,,4.1,Computer store,"#24/25,1st Floor, 21st Cross Rd, opp. BDA Shopping Complex, Banashankari Stage II, Bengaluru, Karnataka 560070",,"#24/25,1st Floor, 21st Cross Rd, opp. BDA Shopping Complex","#24/25,1st Floor, 21st Cross Rd, opp. BDA Shopping Complex",Bengaluru,560070,Karnataka,IN,"WHG7+4P Bengaluru, Karnataka",acermall.shopacer.co.in,098860 66622,,,,341,ChIJDRpW5_IVrjsRzkn5CKhw7R4,"https://www.google.com/maps/place/Acer+Mall+-+Exclusive+Store/@12.9253586,77.5621552,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15f2e7561a0d:0x1eed70a808f949ce!8m2!3d12.9253586!4d77.5643439?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9253586,""lng"":77.5643439}",2021-02-05T20:23:38.861Z,,,185,185,"[""https://lh5.googleusercontent.com/p/AF1QipO5N_vj8eUlB-RPsIDm3yL3Lt16ASW3KSaYDsLd=w1920-h1080-k-no""]"
Reliance Digital Maket,,4,Electronics store,"No'40/1, 40/2, Sahakara Nagar Main Rd, Park View Layout, Bengaluru, Karnataka 560092",,"No'40/1, 40/2, Sahakara Nagar Main Rd","No'40/1, 40/2, Sahakara Nagar Main Rd",Bengaluru,560092,Karnataka,IN,"3H7R+CG Bengaluru, Karnataka",reliancedigital.in,080 2362 8200,,,,338,ChIJAyFi9oAZrjsRPiCC4g_9UOA,"https://www.google.com/maps/place/Reliance+Digital+Maket/@13.06362,77.5891653,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1980f6622103:0xe050fd0fe282203e!8m2!3d13.06362!4d77.591354?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.06362,""lng"":77.591354}",2021-02-05T20:23:40.851Z,,,859,859,"[""https://lh5.googleusercontent.com/p/AF1QipMDv7kn6KRNMpttHFtJHjzn4mZqiFPKbW4dp24v=w1920-h1080-k-no""]"
Pitstop - Mars Auto Care,,4.7,Car service,"Manipal County Rd, AECS B Block, AECS C Block, Singasandra, Bengaluru, Karnataka 560068",,Manipal County Rd,Manipal County Rd,Bengaluru,560068,Karnataka,IN,"VJGQ+8C Bengaluru, Karnataka",marsautocare.in,070229 04909,,,,335,ChIJwdu9OExrrjsRUTjCl7lE8Qw,"https://www.google.com/maps/place/Pitstop+-+Mars+Auto+Care/@12.8758317,77.6364253,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae6b4c38bddbc1:0xcf144b997c23851!8m2!3d12.8752336!4d77.6390887?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.8752336,""lng"":77.6390887}",2021-02-05T20:23:41.434Z,,,172,172,"[""https://lh5.googleusercontent.com/p/AF1QipNoF3LrbJgCTqCFETWLKIQndCPvBOgDAHrtYMTW=w1920-h1080-k-no""]"
Reliance Digital,,3.9,Electronics store,"BBMP Zone, No. 1254/46/3/1, Mars Enclave Doddabommasandra Main Road, Vidyaranyapura Byataranyanpura, Bengaluru, Karnataka 560097",,"BBMP Zone, No. 1254/46/3/1, Mars Enclave Doddabommasandra Main Road, Vidyaranyapura Byataranyanpura","BBMP Zone, No. 1254/46/3/1, Mars Enclave Doddabommasandra Main Road, Vidyaranyapura Byataranyanpura",Bengaluru,560097,Karnataka,IN,"3H7R+CG Bengaluru, Karnataka",reliancedigital.in,080 2345 9923,,,,334,ChIJ6d2mhYcXrjsRMf0IsidO5bo,"https://www.google.com/maps/place/Reliance+Digital/@13.0635568,77.5891171,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae178785a6dde9:0xbae54e27b208fd31!8m2!3d13.0635568!4d77.5913058?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0635568,""lng"":77.5913058}",2021-02-05T20:23:44.535Z,,,"1,772",1772,"[""https://lh5.googleusercontent.com/p/AF1QipObybAyr2iU7_JiDZgkbPMKzqF9oQKgztxyXBv_=w1920-h1080-k-no""]"
HP Service Center,,4.7,Computer service,"124, 3rd main 4th cross, Dr, Shivaram Karanth Rd, Hanumanthnagar, Bengaluru, Karnataka 560019",,"124, 3rd main 4th cross, Dr, Shivaram Karanth Rd","124, 3rd main 4th cross, Dr, Shivaram Karanth Rd",Bengaluru,560019,Karnataka,IN,"WHV7+9F Bengaluru, Karnataka",support.hp.com,080956 58521,,,,336,ChIJZQwybt8VrjsRd5m2OManLwY,"https://www.google.com/maps/place/HP+Service+Center/@12.9434995,77.5614488,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15df6e320c65:0x62fa7c638b69977!8m2!3d12.9434995!4d77.5636375?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9434995,""lng"":77.5636375}",2021-02-05T20:23:48.107Z,,,79,79,"[""https://lh5.googleusercontent.com/p/AF1QipO2-PXo5WI7ZcA7oFOEPlN9i1KmywV6JMFlS7Rg=w1920-h1080-k-no""]"
Co-optex,,4.3,Clothing store,"bus stop 1417, 1st A, Hosahalli Main Rd, Near Manuvana, Hoshalli Extension, Stage 1, Vijayanagar, Bengaluru, Karnataka 560040",,"bus stop 1417, 1st A, Hosahalli Main Rd, Near Manuvana","bus stop 1417, 1st A, Hosahalli Main Rd, Near Manuvana",Bengaluru,560040,Karnataka,IN,"XGFV+GG Bengaluru, Karnataka",cooptex.gov.in,044 2819 4760,,,,330,ChIJYft5wo49rjsRgm59RSfssdQ,"https://www.google.com/maps/place/Co-optex/@12.973775,77.5416779,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d8ec279fb61:0xd4b1ec27457d6e82!8m2!3d12.973775!4d77.5438666?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.973775,""lng"":77.5438666}",2021-02-05T20:24:04.389Z,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Philips Light Lounge (Philips Smart Light Hub),,4.3,Lighting store,"#77/1, 1st floor, Abhi Arcade, Above Empire Restaurant, beside Bangalore CENTRAL, Bellandur, Bengaluru, Karnataka 560103",,"#77/1, 1st floor, Abhi Arcade, Above Empire Restaurant, beside Bangalore CENTRAL","#77/1, 1st floor, Abhi Arcade, Above Empire Restaurant, beside Bangalore CENTRAL",Bengaluru,560103,Karnataka,IN,"WMGF+4P Bengaluru, Karnataka",stores.philipslightlounge.com,070222 99196,,,,331,ChIJXYxYRHUTrjsRuRXm8T7OQC8,"https://www.google.com/maps/place/Philips+Light+Lounge+(Philips+Smart+Light+Hub)/@12.9252572,77.6721583,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae137544588c5d:0x2f40ce3ef1e615b9!8m2!3d12.9252572!4d77.674347?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9252572,""lng"":77.674347}",2021-02-05T20:24:04.458Z,,,268,268,"[""https://lh5.googleusercontent.com/p/AF1QipMGj4vlbGsVhOeQ2oDiZLA3lFnpYjYWjL_bjkXH=w1920-h1080-k-no""]"
Dell Exclusive Store - Jalahalli,,4.7,Computer store,"628, N. R. Complex, Nethajinagar, Tumkur Main Road, Jalahalli Cross Rd, T. Dasarahalli, Bengaluru, Karnataka 560057",,"628, N. R. Complex, Nethajinagar, Tumkur Main Road, Jalahalli Cross Rd","628, N. R. Complex, Nethajinagar, Tumkur Main Road, Jalahalli Cross Rd",Bengaluru,560057,Karnataka,IN,"2GR8+CM Bengaluru, Karnataka",dell.co.in,090366 56972,,,,333,ChIJq3XSKzE9rjsRlDkD1Bl3RPo,"https://www.google.com/maps/place/Dell+Exclusive+Store+-+Jalahalli/@13.041089,77.5145403,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d312bd275ab:0xfa447719d4033994!8m2!3d13.041089!4d77.516729?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.041089,""lng"":77.516729}",2021-02-05T20:24:09.576Z,,,306,306,"[""https://lh5.googleusercontent.com/p/AF1QipNgMKI64Y5tTZOc5IvJaPBFbN5tha-jJQ46GWRR=w1920-h1080-k-no""]"
Marqland (Jaguar & Range Rover),,4.4,Jaguar dealer,"No. 32/5, Rupena Agrahara, Hosur Rd, Bommanahalli, Bengaluru, Karnataka 560068",,"No. 32/5, Rupena Agrahara, Hosur Rd","No. 32/5, Rupena Agrahara, Hosur Rd",Bengaluru,560068,Karnataka,IN,"WJ6G+9R Bengaluru, Karnataka",retailers.jaguar.in,080 4309 9999,,,,329,ChIJf4W9lu0UrjsRqscfFgnDuYE,"https://www.google.com/maps/place/Marqland+(Jaguar+%26+Range+Rover)/@12.9109097,77.6248449,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae14ed96bd857f:0x81b9c309161fc7aa!8m2!3d12.9109097!4d77.6270336?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9109097,""lng"":77.6270336}",2021-02-05T20:24:10.452Z,,,529,529,"[""https://lh5.googleusercontent.com/p/AF1QipMBzHnfKojvjppJwGvrWJIB3CDhAL_9nfNMwHuy=w1920-h1080-k-no""]"
Apple iPhone iPad Macbook Service Center Bangalore,,2,Mobile phone repair shop,"6, Bellary Rd, Sahakar Nagar, Byatarayanapura, Bengaluru, Karnataka 560092",,"6, Bellary Rd","6, Bellary Rd",Bengaluru,560092,Karnataka,IN,"3H9R+VX Bengaluru, Karnataka",apple.com,,,,,328,ChIJFVbLYPIZrjsRJaBpToPGBz0,"https://www.google.com/maps/place/Apple+iPhone+iPad+Macbook+Service+Center+Bangalore/@13.069664,77.5902072,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae19f260cb5615:0x3d07c6834e69a025!8m2!3d13.069664!4d77.5923959?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.069664,""lng"":77.5923959}",2021-02-05T20:24:10.692Z,,,6,6,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Philips Light Lounge ( Philips Smart Light Hub),,4.3,Lighting store,"No.606, 80 Feet Rd, Koramangala 4th Block, Koramangala, Bengaluru, Karnataka 560034",,"No.606, 80 Feet Rd","No.606, 80 Feet Rd",Bengaluru,560034,Karnataka,IN,"WJPG+PR Bengaluru, Karnataka",stores.philipslightlounge.com,098450 37524,,,,326,ChIJ9fV0TXEVrjsRCbMZm9N8dPY,"https://www.google.com/maps/place/Philips+Light+Lounge+(+Philips+Smart+Light+Hub)/@12.9368646,77.6248782,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15714d74f5f5:0xf6747cd39b19b309!8m2!3d12.9368646!4d77.6270669?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9368646,""lng"":77.6270669}",2021-02-05T20:24:14.112Z,,,191,191,"[""https://lh5.googleusercontent.com/p/AF1QipN-fDK573MIQEs9Y7i4AvIxdfkdfytyh-0358YI=w1920-h1080-k-no""]"
ESN World Laptop Service Center,,4.1,Computer repair service,"No: 93/5A, Suhas Complex, Outer Ring Road Near Hometown, Marathahalli, Bengaluru, Karnataka 560037",,"No: 93/5A, Suhas Complex, Outer Ring Road Near Hometown","No: 93/5A, Suhas Complex, Outer Ring Road Near Hometown",Bengaluru,560037,Karnataka,IN,"XP32+Q3 Bengaluru, Karnataka",esnworld.com,099866 21115,,,,332,ChIJFZe3pTQSrjsRfSB7bjfgE2g,"https://www.google.com/maps/place/ESN+World+Laptop+Service+Center/@12.9544136,77.6979821,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1234a5b79715:0x6813e0376e7b207d!8m2!3d12.9544136!4d77.7001708?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9544136,""lng"":77.7001708}",2021-02-05T20:24:14.738Z,,,890,890,"[""https://lh5.googleusercontent.com/p/AF1QipMOfjASIJfslN3_j5v9HDTWl2CZ-c2WqAYxybcB=w1920-h1080-k-no""]"
Big Bazaar,,3.9,Hypermarket,"Plot No, G T World Mall, 92, Magadi Main Rd, next to Prasanna Theatre, Bengaluru, Karnataka 560023",GT World Mall,"Plot No, G T World Mall, 92, Magadi Main Rd, next to Prasanna Theatre","Plot No, G T World Mall, 92, Magadi Main Rd, next to Prasanna Theatre",Bengaluru,560023,Karnataka,IN,"XHF2+CM Bengaluru, Karnataka",bigbazaar.com,,,,,327,ChIJfwEw2fo9rjsRoXJRs2rdDtY,"https://www.google.com/maps/place/Big+Bazaar/@12.9735841,77.5494799,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dfad930017f:0xd60edd6ab35172a1!8m2!3d12.9735841!4d77.5516686?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9735841,""lng"":77.5516686}",2021-02-05T20:24:15.411Z,,,"2,959",2959,"[""https://lh5.googleusercontent.com/p/AF1QipMXwpsB_Xjja3lpvXarAQTArL3UQHtkbq2eagbw=w1920-h1080-k-no""]"
TeamG Solutions Pvt Ltd - Panasonic Service Center,,3.3,Electronics store,"8/1, R.K Colony, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560040",,8/1,8/1,Bengaluru,560040,Karnataka,IN,"WH7P+QG Bengaluru, Karnataka",panasonic.com,phone4,,,,325,ChIJPRb7lAwVrjsRHvWHhRL-5No,"https://www.google.com/maps/place/TeamG+Solutions+Pvt+Ltd+-+Panasonic+Service+Center/@12.9144099,77.584141,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150c94fb163d:0xdae4fe128587f51e!8m2!3d12.9144099!4d77.5863297?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9144099,""lng"":77.5863297}",2021-02-05T20:24:26.561Z,,,118,118,"[""https://lh5.googleusercontent.com/p/AF1QipPPPLFfwOm-JHbS9iV_oR65Jz8iMdfnKeLHy7ay=w1920-h1080-k-no""]"
Automobile Part Dealers,,2.3,Auto parts store,"118, 16th B Main Rd, KHB Block Koramangala, Koramangala 4-B Block, Koramangala 4th Block, Jayanagar, Bengaluru, Karnataka 560011",,"118, 16th B Main Rd","118, 16th B Main Rd",Bengaluru,560011,Karnataka,IN,"WJMF+HM Bengaluru, Karnataka",,,,,,323,ChIJUbo-VEMUrjsRF7RGWjBpGLA,"https://www.google.com/maps/place/Automobile+Part+Dealers/@12.9338932,77.6219565,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1443543eba51:0xb01869305a46b417!8m2!3d12.9338932!4d77.6241452?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9338932,""lng"":77.6241452}",2021-02-05T20:24:31.425Z,,,3,3,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Philips Light Lounge,,4.1,Lighting store,"No 1360, 1st Floor, 100 Feet Ring Rd, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069",,"No 1360, 1st Floor, 100 Feet Ring Rd","No 1360, 1st Floor, 100 Feet Ring Rd",Bengaluru,560069,Karnataka,IN,"WH8V+MQ Bengaluru, Karnataka",stores.philipslightlounge.com,080 4115 5331,,,,324,ChIJ-ywG2hwUrjsRxSDRXnuBma0,"https://www.google.com/maps/place/Philips+Light+Lounge/@12.9166741,77.5922955,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae141cda062cfb:0xad99817b5ed120c5!8m2!3d12.9166741!4d77.5944842?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9166741,""lng"":77.5944842}",2021-02-05T20:24:35.363Z,,,234,234,"[""https://lh5.googleusercontent.com/p/AF1QipMv7bAPAD9UULFcXjMnwuG7YNqtH-rLtKP-y3jC=w1920-h1080-k-no""]"
Reliance Digital,,4,Electronics store,"No 2008/166 T. Dasarahalli, At, Tumkur Rd, Maheswari Nagar, Bengaluru, Karnataka 560057",,"No 2008/166 T. Dasarahalli, At, Tumkur Rd","No 2008/166 T. Dasarahalli, At, Tumkur Rd",Bengaluru,560057,Karnataka,IN,"2GV6+Q4 Bengaluru, Karnataka",reliancedigital.in,063604 58959      phone8,,,,322,ChIJQ3WP0tA8rjsR-wZCNN9CNME,"https://www.google.com/maps/place/Reliance+Digital/@13.0443861,77.5080651,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3cd0d28f7543:0xc13442df344206fb!8m2!3d13.0443861!4d77.5102538?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0443861,""lng"":77.5102538}",2021-02-05T20:24:39.690Z,,,792,792,"[""https://lh5.googleusercontent.com/p/AF1QipOLZBqt9Y7PUFGTSreXVHG0sRz_EonZAYlFG_g5=w1920-h1080-k-no""]"
Computer Dealers,,5,Computer store,"No 08, Mahatma Gandhi Rd, Yellappa Chetty Layout, Koramangala, Bengaluru, Karnataka 560025",,"No 08, Mahatma Gandhi Rd","No 08, Mahatma Gandhi Rd",Bengaluru,560025,Karnataka,IN,"XJF8+6M Bengaluru, Karnataka",,,,,,320,ChIJATwYd4MWrjsRxkkgCAaptCY,"https://www.google.com/maps/place/Computer+Dealers/@12.9730605,77.6144532,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae168377183c01:0x26b4a906082049c6!8m2!3d12.9730605!4d77.6166419?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9730605,""lng"":77.6166419}",2021-02-05T20:24:45.311Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Maruti Suzuki Arena (Kalyani Motors Brookefield),,4,Suzuki dealer,"Gayatri Tech Park, No.129/4, Kalyani Platina Village Post, 1B, EPIP Zone Whitefield Rd, Bengaluru, Karnataka 560066",,"Gayatri Tech Park, No.129/4, Kalyani Platina Village Post, 1B, EPIP Zone Whitefield Rd","Gayatri Tech Park, No.129/4, Kalyani Platina Village Post, 1B, EPIP Zone Whitefield Rd",Bengaluru,560066,Karnataka,IN,"XP98+4V Bengaluru, Karnataka",kalyanimotors.com,099005 99901,,,,321,ChIJCSeg4iMSrjsROnwOBhyVQGE,"https://www.google.com/maps/place/Maruti+Suzuki+Arena+(Kalyani+Motors+Brookefield)/@12.967782,77.7149523,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1223e2a02709:0x6140951c060e7c3a!8m2!3d12.967782!4d77.717141?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.967782,""lng"":77.717141}",2021-02-05T20:24:46.389Z,,,"1,231",1231,"[""https://lh5.googleusercontent.com/p/AF1QipPiZHHkMWouI_ZR4prVBP3ZXimuur_jYzPCxGcL=w1920-h1080-k-no""]"
Apple Macbook Service Center Sahakar Nagar Bangalore,,4,Mobile phone repair shop,"Site No 43, G Blk, 60 Ft, Main Rd, near hdfc bank, Park View Layout, Bengaluru, Karnataka 560092",,"Site No 43, G Blk, 60 Ft, Main Rd","Site No 43, G Blk, 60 Ft, Main Rd",Bengaluru,560092,Karnataka,IN,"3H7R+7Q Bengaluru, Karnataka",apple.com,,,,,319,ChIJC-wKoCYYrjsRWSn1i8aSBSI,"https://www.google.com/maps/place/Apple+Macbook+Service+Center+Sahakar+Nagar+Bangalore/@13.0631583,77.5897583,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1826a00aec0b:0x220592c68bf52959!8m2!3d13.0631583!4d77.591947?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0631583,""lng"":77.591947}",2021-02-05T20:24:50.332Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Pitstop Car Service - Kr Puram,,2.1,Car Service Station,"A Narayanapura Main Rd, Chinappa Colony, Mahadevapura, Bengaluru, Karnataka 560093",,A Narayanapura Main Rd,A Narayanapura Main Rd,Bengaluru,560093,Karnataka,IN,"XMXG+9R Bengaluru, Karnataka",getpitstop.com,080 4749 3499,1,,,316,ChIJVekstIURrjsRYWvYVowkqGU,"https://www.google.com/maps/place/Pitstop+Car+Service+-+Kr+Puram/@12.9984579,77.6748972,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1185b42ce955:0x65a8248c56d86b61!8m2!3d12.9984579!4d77.6770859?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9984579,""lng"":77.6770859}",2021-02-05T20:25:05.003Z,,,8,8,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Apple Iphone Service Center (Vijayanagar Centre),,3.6,Mobile phone repair shop,"Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560025",Government First Grade College,,,Bengaluru,560025,Karnataka,IN,"XG7P+W3 Bengaluru, Karnataka",apple.com,090197 13640,,,,318,ChIJSxDr0po_rjsRFUVbvEQ9Sjk,"https://www.google.com/maps/place/Apple+Iphone+Service+Center+(Vijayanagar+Centre)/@12.9647516,77.5330017,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3f9ad2eb104b:0x394a3d44bc5b4515!8m2!3d12.9647516!4d77.5351904?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9647516,""lng"":77.5351904}",2021-02-05T20:25:06.735Z,,,20,20,"[""https://lh5.googleusercontent.com/p/AF1QipNPEXOmsdfxIQxvtMQOF4d0t-61x1V-CMknqBRu=w1920-h1080-k-no""]"
Pitstop - H.Q.,,4.6,Car repair and maintenance,"2nd Floor, Enzyme JNC Business Center, 18, guava Garden, 5th Block, Koramangala, Bengaluru, Karnataka 560095",,"2nd Floor, Enzyme JNC Business Center, 18, guava Garden","2nd Floor, Enzyme JNC Business Center, 18, guava Garden",Bengaluru,560095,Karnataka,IN,"WJM9+HC Bengaluru, Karnataka",getpitstop.com,062626 21234,,,,317,ChIJuWbwFlEVrjsRphkQPYToxyM,"https://www.google.com/maps/place/Pitstop+-+H.Q./@12.9339817,77.6163559,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae155116f066b9:0x23c7e8843d1019a6!8m2!3d12.9339817!4d77.6185446?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9339817,""lng"":77.6185446}",2021-02-05T20:25:07.430Z,,,851,851,"[""https://lh5.googleusercontent.com/p/AF1QipPwy7gSRTI6CMZKiIvgAWMEJL2fBDfnrQst2GGt=w1920-h1080-k-no""]"
Panasonic Service Centre,,3.5,Electronics repair shop,"Telecom Layout, Jakkuru, Bengaluru, Karnataka 560064",,,,Bengaluru,560064,Karnataka,IN,"3JC8+6M Bengaluru, Karnataka",panasonic.com,079750 05454      phone3,,,,315,ChIJO1oOcNEZrjsR5kjyT_UtjKA,"https://www.google.com/maps/place/Panasonic+Service+Centre/@13.0705377,77.6145005,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae19d1700e5a3b:0xa08c2df54ff248e6!8m2!3d13.0705377!4d77.6166892?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0705377,""lng"":77.6166892}",2021-02-05T20:25:07.169Z,,,43,43,"[""https://lh5.googleusercontent.com/p/AF1QipO9S6YMqLttTk7PHlJZK6xIJRS3XOPAyw09PQ_S=w1920-h1080-k-no""]"
Reliance Digital,,3.9,Electronics store,"No 1130/ 600, Hmt Employees Cooperative House Building Society, Vidyaranyapura Main Road, Bengaluru, Karnataka 560097",,"No 1130/ 600, Hmt Employees Cooperative House Building Society, Vidyaranyapura Main Road","No 1130/ 600, Hmt Employees Cooperative House Building Society, Vidyaranyapura Main Road",Bengaluru,560097,Karnataka,IN,"3H75+7P Bengaluru, Karnataka",reliancedigital.in,080 2345 9923      headphones5,,,,314,ChIJ1apsnqkirjsRSjd3Zl4D0z0,"https://www.google.com/maps/place/Reliance+Digital/@13.063238,77.5570979,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae22a99e6caad5:0x3dd3035e6677374a!8m2!3d13.063238!4d77.5592866?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.063238,""lng"":77.5592866}",2021-02-05T20:25:17.113Z,,,"1,652",1652,"[""https://lh5.googleusercontent.com/p/AF1QipMIMBG1u13EVn_VsCvkf1JoBgEJLVlnPifIjmkV=w1920-h1080-k-no""]"
Bridgestone Select - RMN Tyres And Service,,4.7,Tire shop,"No.11, Ravi Kirloskar Layout, Chikkabidarakallu, Bengaluru, Karnataka 560073",,No.11,No.11,Bengaluru,560073,Karnataka,IN,"3F3P+5P Bengaluru, Karnataka",select.bridgestone.co.in,086577 04862,,,,311,ChIJM6X3rUwjrjsR03fRjCb_OQE,"https://www.google.com/maps/place/Bridgestone+Select+-+RMN+Tyres+And+Service/@13.0529131,77.484568,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae234cadf7a533:0x139ff268cd177d3!8m2!3d13.0529131!4d77.4867567?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0529131,""lng"":77.4867567}",2021-02-05T20:25:23.225Z,,,59,59,"[""https://lh5.googleusercontent.com/p/AF1QipNcIntWqX-uhrHw_tcSyqvQe_925e5s3w2xqpkn=w1920-h1080-k-no""]"
